image_location,name,id,person_box_x1,person_box_x2,name_box_x1,name_box_x2,id_box_x1,id_box_x2 
dataset\gen_cards\f1376.jpg,هوازن عبدالغفور درغام ناهي,٦٨ ٠٩٥ ٩ ٢ ٥١ ٨٩ ٧٧ ٢ ,"25,50","357,494","877,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1377.jpg,تالا مظفر اخزم صادر,٥٨ ٥٤٦ ١ ٥ ١٧ ٦٤ ٠١ ٩ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1378.jpg,حسنية شاكر فهمي خزعل,٠٠ ٨٠٦ ٣ ٥ ٤١ ١٦ ٢٢ ٧ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1379.jpg,ساندرا كنعان كهلان عقاب,١٧ ٦٦٢ ٦ ٦ ١٠ ٠٢ ٥٨ ١ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1380.jpg,روضة امين جليل انمار,٦٥ ٢٠٦ ٠ ٤ ٨٧ ٢٥ ١٣ ٩ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1381.jpg,سعدة ناجي معتضد حجاج,٧١ ١٣٢ ٧ ٩ ٤١ ١٧ ٢٩ ٥ ,"25,50","357,494","919,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1382.jpg,شذا معن شفيق شاهر,٤٥ ٤٦٦ ١ ٥ ١٥ ١١ ٥٤ ٧ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1383.jpg,اعزاز عنتر مبرور فهيم,١٠ ١١٨ ٥ ٤ ٨٨ ٧٩ ٥٧ ٩ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1384.jpg,نجيحة مناحي شفيق اجيد,٩٦ ٨٨٧ ٣ ١ ٦١ ١١ ٨٠ ٥ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1385.jpg,مضاوي صاعد عفيف باهر,٢٧ ٠٧٨ ٧ ٢ ٧٥ ٦٠ ١٠ ٩ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1386.jpg,اعتماد رفيع تركي دغيم,٥٣ ٧٢٩ ٥ ٥ ٦٩ ٧٩ ٣٣ ٨ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1387.jpg,غيداء حجاج عليان ظفار,٨٣ ٧٠٣ ٣ ٤ ٠٥ ٠٩ ٠٧ ٦ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1388.jpg,نصر علوان غافر عبدالكريم,٥٢ ٩٢٨ ٩ ٢ ٤٧ ٠٠ ٣٦ ٣ ,"25,50","357,494","882,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1389.jpg,ملهمة هادي مبخوت حنظلة,٣٥ ١٢٢ ٧ ٩ ٢٤ ٢٦ ٤٤ ١ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1390.jpg,وضحا عبدالغني جندل عبدالرووف,١٦ ٨٥٦ ٩ ٦ ٠٤ ٥١ ٠٣ ٨ ,"25,50","357,494","812,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1391.jpg,رشا ادهم ركان صاعد,٩٨ ٤٩٢ ٣ ٦ ٧٢ ٣٤ ٧٥ ٢ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1392.jpg,ساهدة جبران شاهد شافي,٩٢ ٤٨٦ ٣ ٥ ٥٢ ١٠ ٣٦ ٣ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1393.jpg,رند عدي شمر سيف,٠٣ ٢١٨ ٨ ٩ ٥٥ ٨٤ ٩٨ ٣ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1394.jpg,شروق نافع احمد اشجع,٦٢ ١٠٣ ٥ ١ ٩٠ ١٤ ٧١ ٦ ,"25,50","357,494","965,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1395.jpg,ثوبة مويد ناهل عبدالجميل,٨٥ ٦٤٦ ٢ ٨ ٦١ ١٧ ٧٣ ٤ ,"25,50","357,494","896,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1396.jpg,بائقة عفيف حسنين ناصر الدين,٦٠ ٣٤٦ ٩ ٩ ٦٣ ٩٦ ٥٥ ٧ ,"25,50","357,494","828,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1397.jpg,رضوة بشارة عائذ بكار,٧٠ ٣٧٦ ٩ ٦ ٧٦ ٩٣ ٨٣ ٥ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1398.jpg,امامة ضاهر نجم بديع,٥٣ ٦٦٠ ٢ ٠ ١٢ ٥٤ ١٤ ٩ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1399.jpg,شجن صفوان نصوح صدام,٦٢ ٤١٢ ٧ ٧ ٠٨ ٧٩ ٣٢ ٠ ,"25,50","357,494","900,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1400.jpg,سلوا ناظم عفان مطاوع,٣٨ ٩٧٦ ٨ ٠ ٨٣ ٩٦ ٩٤ ٤ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1401.jpg,فصيحة ايهم ناهل ياسر,٨٠ ٤٦٤ ٩ ٠ ٧٦ ٠٧ ٨٠ ٠ ,"25,50","357,494","981,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1402.jpg,اوصاف عراب قسيم شجاع,٩٢ ٢٩٥ ٦ ٨ ٦٦ ٢٢ ٠١ ٥ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1403.jpg,هند ساعد كاظم طاهر,٩٢ ٥٤٢ ٦ ٨ ٣٥ ٠٢ ٢٩ ٣ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1404.jpg,شيهانة احنف انعم رشوان,٨٨ ٨٤٤ ٠ ٣ ٣٩ ٥٦ ٠٣ ٨ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1405.jpg,فدوا نورس هزاع عتاب,٩٨ ٨٤١ ٣ ٤ ٥٣ ٦٨ ٦٥ ٠ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1406.jpg,صفاء معين بكر ناشر,٧٩ ٧٧٣ ٥ ٨ ٣٤ ٨٧ ٠١ ٨ ,"25,50","357,494","983,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1407.jpg,سناء نائل اهيم وائل,٩٣ ٥٥٥ ١ ٥ ٠٦ ٠٠ ٢٣ ٨ ,"25,50","357,494","994,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1408.jpg,نورس دريد منصف صمد,٧٧ ٨٨٠ ٢ ٦ ٧٠ ٥٦ ٤١ ٩ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1409.jpg,حور نديم بشارة اخطب,٣١ ٨٩١ ٠ ٠ ٢٤ ٨٩ ١٢ ٤ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1410.jpg,وسام مجيب ذعار عبدالحي,٧٦ ٣٤٠ ٤ ٥ ٥٤ ٤٠ ٣٠ ٠ ,"25,50","357,494","898,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1411.jpg,جوا شوقي عوني حيدر,٧٩ ٤٩٣ ٥ ٢ ٣٨ ٧٦ ٩٠ ٥ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1412.jpg,افراح ضاري برهان مرحب,١٧ ٠٥٩ ٩ ٩ ٤٢ ٤٤ ٦٨ ٦ ,"25,50","357,494","901,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1413.jpg,خاتمة مدرك عشير ممدوح,٣٠ ٥٣٠ ٥ ٥ ٠٤ ١٦ ٢٩ ٢ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1414.jpg,اسماء لقمان رسول عبدالحكيم,١٨ ٣٣٧ ٥ ٩ ٧٠ ٩٢ ١٧ ٩ ,"25,50","357,494","867,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1415.jpg,حنان موفق معين سعيد,١٩ ٢٥٦ ٦ ٥ ٩٧ ٧٣ ٠٧ ٤ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1416.jpg,لطفية عقل شماخ مسلمة,٩٠ ٤٧٤ ٦ ١ ٦٩ ٥٨ ٨٩ ٣ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1417.jpg,مصلحة راكان شبل عبدالباسط,٦٢ ٩١٨ ٤ ٢ ٣٢ ٦٥ ٥٨ ٤ ,"25,50","357,494","887,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1418.jpg,افراح خلدون بهجت عبدالرقيب,٦١ ٣٨٥ ٣ ٣ ٩٩ ١٠ ٧١ ٧ ,"25,50","357,494","848,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1419.jpg,اسماء عصام اشهب عبدالواحد,٠١ ٩٩٨ ٧ ٠ ٧٥ ٤٢ ٣٨ ١ ,"25,50","357,494","862,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1420.jpg,سمر تائب زاهر عبدالفتاح,٣٤ ٧٤٩ ٥ ٣ ٤٦ ١٢ ٢٧ ٥ ,"25,50","357,494","903,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1421.jpg,رصينة عصمت ماجد منيب,٧١ ٢٩٠ ٧ ٧ ١٣ ٠٨ ٧٨ ٤ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1422.jpg,نضال طلال خويلد جلال,١٥ ٧٤٨ ٩ ١ ٢٥ ٤٦ ٠٠ ٢ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1423.jpg,عفاف ذباح مغيث علي,٠٩ ٣٢٢ ٤ ٣ ٧٩ ٢٨ ٨٠ ٠ ,"25,50","357,494","970,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1424.jpg,امنة حارب رفاعة مجاهد,٦٢ ٥١٦ ٥ ٤ ٣٣ ٣٣ ٢٥ ١ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1425.jpg,مناير رشاد ناهض عراب,٧١ ٤٢٧ ٥ ٦ ٧١ ٨٠ ٩٧ ٤ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1426.jpg,نهاد كنعان رشيق زاكي,٧٦ ٤٢٣ ١ ٠ ٤١ ٤٥ ٤٩ ٣ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1427.jpg,قنوت قاسم لمعي فضيل,٤٥ ٣٤٢ ٩ ٥ ١٤ ١٥ ٦٧ ١ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1428.jpg,انبهاج وليف معد ناهي,٨٠ ٢٠٧ ٠ ٧ ٩١ ١١ ٥٧ ٨ ,"25,50","357,494","974,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1429.jpg,شوق جبل امين وديع,٩٠ ٦٣٦ ٥ ٤ ٦٦ ١٩ ٥٦ ٣ ,"25,50","357,494","981,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1430.jpg,هنادي غالب زبير مدثر,٩٨ ٨٠٥ ٦ ٤ ٦١ ٤٨ ٤٤ ٣ ,"25,50","357,494","970,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1431.jpg,وليفة نعمت ساجع برد,٤٧ ٧١٢ ٦ ٦ ١١ ١٤ ٦٦ ٣ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1432.jpg,وديعة منذر ظفار فيضي,٤٧ ٤٦١ ١ ٨ ١٥ ٩٥ ٦٤ ٨ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1433.jpg,خزاما متعب ناشئ معتوق,٣٩ ٨٠٤ ٩ ٣ ٩٤ ٣٤ ٥٧ ٩ ,"25,50","357,494","925,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1434.jpg,صائنة مطيع يحيا عبدالباسط,٢٣ ٠٨٦ ٠ ٩ ٢٢ ٨٦ ٨٨ ٩ ,"25,50","357,494","893,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1435.jpg,فجر عاطف فتح معلوف,٢٦ ٥٧١ ٤ ٥ ٤٧ ٥٦ ١٢ ٣ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1436.jpg,ليلا رابح خلدون عريب,٥٥ ٤٣٦ ٨ ٤ ٢٢ ٩٩ ٠٥ ٩ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1437.jpg,بدرية زايد حمدون كلاب,٢٤ ٧٤٧ ٨ ٤ ٩٩ ٩٩ ٣٠ ٦ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1438.jpg,رسيمة نبيل سامي عبدالكريم,١٥ ٨٤٤ ٨ ٠ ٨٣ ٤٢ ٤٩ ٦ ,"25,50","357,494","897,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1439.jpg,ليلا لقمان عبدالله عبدالوهاب,١٢ ٥٧٥ ٢ ١ ٢٤ ٦٧ ٢٢ ٤ ,"25,50","357,494","849,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1440.jpg,احسان نمر عبدالغفور كاسر,٦٠ ٢٦٦ ٨ ٤ ٣٧ ٣٧ ٥٣ ٠ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1441.jpg,غرام زيدون حارب مطاع,٤٤ ٣٧٦ ٨ ٧ ٩٦ ٤٥ ١٩ ٤ ,"25,50","357,494","921,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1442.jpg,مصلحة اخزم شوكت ضيغم,٧٥ ٩١١ ١ ٨ ٢١ ٣٨ ٠٠ ١ ,"25,50","357,494","933,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1443.jpg,افتكار مديد صمصام نجم,٩٢ ٦١٦ ١ ٧ ٦٢ ٤٢ ١٣ ٥ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1444.jpg,انبهاج حازم ابان باسم,٩٨ ٦٠٤ ٦ ٥ ٣١ ٦٣ ٧٦ ٧ ,"25,50","357,494","978,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1445.jpg,ربا معصوم نائل لوي,٥٥ ٠١٧ ٤ ٣ ٠٢ ٣٨ ٦٢ ٣ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1446.jpg,كاظمة مشعل مرسي عكاشة,٩٥ ٠٥٢ ٠ ٥ ٤٥ ٢٧ ٦٠ ٤ ,"25,50","357,494","902,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1447.jpg,نورا ازور نسيم عطا,٦١ ٩٠٠ ٨ ٨ ٠٢ ٣٦ ٧١ ٧ ,"25,50","357,494","978,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1448.jpg,ازدهار فارع عوض محبوب,٧٨ ١٩٢ ١ ٥ ٣٠ ٥٨ ٥٧ ١ ,"25,50","357,494","909,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1449.jpg,رواء ادم فهمي عبدالقدوس,٨٦ ٣٥١ ٢ ٤ ١٩ ٣١ ١٦ ١ ,"25,50","357,494","892,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1450.jpg,راتبة ميمون هاجد مجاور,٧٦ ١٥٠ ٧ ٠ ٧٦ ٨٤ ١١ ٦ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1451.jpg,عذبة منتظر غياث مقبل,٧٨ ٨١٣ ٥ ٥ ٢٣ ٠٧ ٥٣ ٥ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1452.jpg,ميار امان سراج نمر,٥٧ ٠٧٤ ٣ ١ ٨٧ ٤٦ ٧٩ ٠ ,"25,50","357,494","977,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1453.jpg,نوف نشمي رعد زاهي,٧٠ ٢١٦ ١ ١ ٣٠ ٧١ ٣٠ ٥ ,"25,50","357,494","952,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1454.jpg,رشا رووف كليب مرشدي,٤١ ١٢٦ ٢ ٤ ٢٨ ٤٢ ٦٣ ٦ ,"25,50","357,494","901,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1455.jpg,منيرة ظافر تليد ميمون,١٨ ٠٦٢ ٨ ٥ ٧٧ ٠١ ٣٦ ٣ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1456.jpg,رسيل غزوان عمران رفعت,٢١ ٨٧٩ ١ ٧ ٩٩ ٣٣ ٠٢ ٥ ,"25,50","357,494","902,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1457.jpg,عايدة شهاب فريد فاخر,٧٥ ٠٤٨ ٥ ١ ٢٠ ١٠ ١٨ ٣ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1458.jpg,رنا سارح ساهد ادهم,٥٩ ٥٩٢ ٤ ٩ ٨٢ ٣٢ ٨٦ ١ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1459.jpg,سهيلة صقر مزهر خليل,٩١ ٤٩٣ ٠ ٠ ٢٨ ٣٠ ٤٠ ٠ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1460.jpg,امينة جازم معصوم مالك,٧٢ ٠٨٢ ٦ ٦ ٨٦ ٢٩ ٥٦ ٣ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1461.jpg,سعيدة علاء عبدالحي راضي,٩٢ ٠١٢ ٩ ٨ ٢٩ ٠٦ ٩٠ ٥ ,"25,50","357,494","894,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1462.jpg,رضوة انمار مطيع مسيب,٣٣ ٧٥٩ ٥ ٢ ٥٧ ٧٩ ٣٧ ٩ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1463.jpg,روز عقال مسيب عون,١٣ ٠٤٢ ١ ٩ ٨٧ ٥٤ ٧٦ ٦ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1464.jpg,مريم وهب مصعب عروة,٢٢ ٤٧٨ ٤ ٧ ٤٣ ١٩ ٢٢ ٦ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1465.jpg,ضياء عايض رباح راسخ,٤١ ٧٧٧ ٢ ٨ ٧٠ ٤٦ ٦٦ ٨ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1466.jpg,ديم حسني رحال عتابة,٨٣ ٨١٦ ١ ٣ ٣٢ ٦٣ ٢٤ ٤ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1467.jpg,جوان حافظ رفاعة وليد,٦١ ٩٧٦ ٣ ٣ ٥٥ ٨٧ ٢٢ ٥ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1468.jpg,الريم فهيد عزب شماخ,٧٦ ١٧٠ ٤ ٩ ٢٠ ٣٥ ٧١ ٦ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1469.jpg,الجوهرة اخضر قداح سحيم,٢٤ ٧٥١ ٢ ٩ ٢٤ ٧٦ ٦٧ ٢ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1470.jpg,هاجر شعبان اشهم الخضر,٠٧ ٣١١ ٣ ٢ ٥٩ ٩٦ ٥٦ ٧ ,"25,50","357,494","910,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1471.jpg,رخاء مكتوم تركي فيصل,٩٠ ٦٦٠ ٤ ٥ ٥٢ ٦٤ ١٨ ٥ ,"25,50","357,494","934,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1472.jpg,لذة عبدالسلام رفيع عباد,٨٨ ٤٩٢ ٣ ٩ ٠٤ ٥٢ ٢٦ ٩ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1473.jpg,مناصف زاهي امان وائل,٧٠ ٥٧١ ٣ ١ ٧٤ ١٤ ٢٢ ٦ ,"25,50","357,494","969,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1474.jpg,احلام سعود ابراهيم نظمي,٩٥ ٦٦٨ ٠ ٣ ٤٩ ٠٣ ٣٣ ١ ,"25,50","357,494","912,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1475.jpg,مساعدة فخري زكريا اجيد,٧١ ٥١٣ ١ ٨ ٢١ ٩٥ ٧٣ ٦ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1476.jpg,يمن صبيح قاسم اغلب,١١ ١٩٢ ٩ ٣ ٨٩ ٩٨ ٤١ ٣ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1477.jpg,خولة عراب مناع عوف,٦٩ ٢٣٧ ٨ ٣ ٩٣ ٩٩ ٣٦ ٢ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1478.jpg,ابتهال دعيج عطاء مخلص,٦٤ ٥٣٣ ٧ ٣ ٩٦ ٧٩ ٦١ ٣ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1479.jpg,ريفان جراح سحيم بشر,٣٤ ٣٤٦ ٩ ٦ ٠٦ ٢٨ ١٩ ٤ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1480.jpg,سلامة رويشد بشر ميلاد,٩٦ ٨١٠ ٥ ٥ ١٨ ٠٩ ٨٧ ٨ ,"25,50","357,494","948,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1481.jpg,لما عبيدة شداد معن,٢١ ٣٢٥ ٩ ٧ ٤٤ ٥٢ ٧٨ ٣ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1482.jpg,تهاني ليث جساس نظير,٥٩ ٨٩١ ٦ ٧ ٣٨ ١٠ ٤٣ ٠ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1483.jpg,وعد اشرم غيث انور,٠٠ ٤٥٤ ٠ ١ ٣٤ ٨٦ ٠٧ ٣ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1484.jpg,حسنية جنادة قثم هانئ,٤٦ ٢٦١ ١ ٢ ٩٦ ٦٦ ٦٩ ٠ ,"25,50","357,494","982,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1485.jpg,الاء رائف عبدالكريم مغيث,٠٣ ٠٣٠ ٦ ٥ ٤٠ ٠٣ ٣٢ ١ ,"25,50","357,494","885,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1486.jpg,وجدان ازور جساس تيم,٦٦ ٢٢٧ ١ ١ ٤٥ ٢٩ ٤٨ ٣ ,"25,50","357,494","962,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1487.jpg,روان عراد فتحي ساري,٤٥ ٤٢٠ ٧ ٠ ١٩ ٧٥ ٨٩ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1488.jpg,طيف توفيق سيار شديد,٩٣ ٩٧٦ ٤ ٤ ٨٤ ٩٧ ٥٣ ٩ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1489.jpg,سامية كنان مكتوم عياش,٧٢ ٦١٥ ٩ ٢ ٧٤ ٥٣ ٤٩ ٣ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1490.jpg,تولين مخلف مامون مجيد,١٨ ٧٥٩ ٨ ٧ ٩٥ ٤٣ ١٤ ٤ ,"25,50","357,494","924,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1491.jpg,فوزية بدر تامر زكريا,٠٨ ٥١٢ ٨ ٨ ٣٥ ٧٣ ٩٧ ٨ ,"25,50","357,494","985,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1492.jpg,انسام عقلة فهيم رضا,٧٣ ٠٧١ ١ ٤ ٩٠ ٩٤ ٣٠ ٨ ,"25,50","357,494","978,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1493.jpg,حورية قدري معتوق رغال,٨٩ ١٦٧ ١ ١ ٩١ ٦١ ٥١ ١ ,"25,50","357,494","926,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1494.jpg,راجحة ناهل امان ناصف,٢١ ٨٧٥ ٦ ٠ ١٨ ٥٩ ٣٥ ٧ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1495.jpg,حسناء عفيف مشعل محسن,٥٥ ٩٣١ ١ ٦ ٢٤ ٣٥ ٩٧ ٩ ,"25,50","357,494","913,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1496.jpg,يارا قابوس فتح نصوح,٩١ ٢٨٨ ٥ ٣ ٥٨ ٩١ ٣٩ ٨ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1497.jpg,رابعة عبدالباسط جراح اكبر,٩٩ ٢٦٦ ٣ ٥ ٣٠ ٧٨ ٧٤ ٩ ,"25,50","357,494","893,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1498.jpg,جويرية بكار ظاهر ساجع,٨٤ ٢٥٠ ٧ ٨ ٢٦ ٣٦ ٤٣ ٤ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1499.jpg,ميس سهل حجاب ضيغم,٦٥ ٣٩٢ ٠ ٧ ٦٩ ٩٠ ٨٥ ٠ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1500.jpg,حليمة فائق نادر سعود,٨٥ ٠٢٦ ٧ ٨ ٨٤ ٠٢ ٣٩ ٥ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1501.jpg,فيروز اكرم اشقر سلمان,٦٢ ٣٧٥ ٤ ٢ ٢٥ ٠٢ ١٤ ٨ ,"25,50","357,494","950,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1502.jpg,بادرة نبال هيثم ملهم,٦٦ ٧٥٨ ٠ ١ ٢٤ ٥٩ ١٣ ٦ ,"25,50","357,494","988,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1503.jpg,كاتيا امية نجدت رضي,٥٨ ٤٥٤ ٣ ٦ ١٥ ٤٩ ٦٠ ٠ ,"25,50","357,494","954,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1504.jpg,منذرة صادر امان عباس,٧٣ ٥٨٢ ٩ ٥ ٥٥ ٤٩ ٥١ ٥ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1505.jpg,كفا فهيد فاروق منصف,٠٠ ٣٨٢ ٣ ٧ ٨٥ ٦٨ ٥٩ ٦ ,"25,50","357,494","920,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1506.jpg,خزينة شبل ذبيان عواد,٩٣ ٧٣٥ ٢ ٨ ٥٠ ٠١ ٩٥ ٧ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\f1507.jpg,رشيقة داني عبدالعليم قابوس,٥٤ ١٥١ ٠ ٥ ٥١ ١٦ ٩٣ ٠ ,"25,50","357,494","885,240","1217,388","640,630","1232,705"
